-1 -2.7430026470991655 -0.5336926155175776
-1 -0.33947678555099703 -1.9886204356215131
1 2.9191782379341245 1.189393718427377
-1 -2.7255034095483923 -2.9374050952508712
1 2.9684498253577623 2.1859078141424018
-1 -2.204912405317167 -2.6507812788854475
-1 0.12191767279084331 -2.313359236704923
-1 1.5264203677371935 -1.9707327399538648
1 -0.030514905570856232 2.0530217457453777
-1 -2.416682586290083 -1.6340630148871529
-1 -0.4611169335807954 1.1720161088656624
1 1.771127779864452 0.6400316433636748
1 0.3076072954507474 0.47308423467735405
1 0.9822477455803407 1.0645684299227307
1 2.632179149973391 -0.7795565314176667
-1 -0.7967941387965753 -0.5560883990156773
1 1.825114447578077 0.546079967495336
-1 -0.7264834202516086 -2.2325327660745833
1 1.6459832864707309 -0.5065121726924531
1 2.10815401211486 -2.1857045847513836
1 1.356031806190705 -0.6985877573244492
1 -0.025579066077912493 2.694150379113772
-1 -2.306179283036446 -1.3932262757050669
1 0.5964501058683105 -0.004238003621067854
1 2.163505721884194 -0.7094370334286326
1 2.7587618647547982 1.1172531371626286
1 1.6507151742382442 -0.6811332174088971
1 2.503065202431122 0.33592195172655437
1 -0.8858632510372351 2.8631947782691745
1 1.7547634034140538 0.15511871805427635
1 1.5858337992321072 2.73601111116312
1 -0.25451579353296605 2.154221035083043
-1 -1.8953807719154878 1.252391485879274
1 2.5270508292356 0.4065333406563876
1 0.3224619723904132 2.6223339147769273
1 0.1720357807420423 2.1240770411916117
-1 0.955341438603488 -2.9054415663139825
-1 1.1201340260843669 -2.573014274446285
-1 -1.0538524461613503 2.0663483400556295
-1 -2.7745759924657545 -1.6529217197197332
-1 -1.365822680598181 -0.49118981109449456
1 2.026399444673391 -1.8160066735368283
1 1.0145477580880229 2.9288861596990046
-1 -0.8640802156467937 -2.6605793960898305
-1 -1.9805107456187858 -0.9535581504481465
1 2.8506148477094326 2.329862647751587
-1 -2.9357810614333086 -2.1755861650255115
-1 -1.305716546038614 -1.8122016431885335
-1 0.8545603921489224 -2.350645530154205
-1 0.44611359022951813 -0.7601313358657027
1 0.036824521497909046 2.4644925258598223
1 -0.3151750420369517 1.661505815983877
1 -1.2779990006215072 2.4508705980523224
1 2.727158599108521 0.8839375675114738
-1 -0.8074876198112539 -2.8970214140329054
-1 -1.4051485664494818 0.4114990050761431
-1 -0.9166016883889156 0.9170593941491045
-1 -1.8206084115152197 -2.9963244839623893
-1 -2.9071850065611824 2.6817388148101777
1 0.5110967249846929 1.7578029798960504
-1 -0.13716595026027578 -1.0374799970613722
-1 -1.9233017944621735 -0.875209994419408
-1 0.26259391825940703 -2.6129931640585626
-1 -2.6159720422506343 1.1026944174580553
-1 -2.7456791507264713 1.2546413249508648
-1 -1.4145176920836156 1.9432249307599516
-1 0.11950498061779635 -2.5019910363580915
-1 -0.47658755108302575 -0.29753672706291834
-1 0.16552846494308593 -1.1445666062184325
1 -0.0066843845631812115 0.7772454942694633
-1 -1.6883346318914778 1.3239932460959007
-1 -2.9795357203392934 2.92740306389201
-1 -1.370160485873566 1.7621405702507946
-1 0.2952653286096689 -2.8998950353704718
1 2.175168116779501 1.3612955978056398
-1 -1.7179656090699262 -1.716347886030182
-1 -2.0879723172566176 0.7684276148223561
-1 -0.07913453401335291 -2.3729143120735516
-1 0.9573054977373596 -0.9486454634156747
-1 -1.8967058394346787 -0.31789174680149657
-1 -2.918444881539093 0.48780002653898125
-1 -1.1401746155536328 -0.7019857894020731
1 2.0247422657810112 1.2340994399646013
1 1.9983950926211724 1.2732451125905886
1 2.985758108466256 -2.239701078128664
1 -0.09680300324298674 1.6121805643304796
-1 0.6710093417419536 -2.5771383124428096
1 1.938503351120282 1.0214831747204087
-1 -0.9161168317825394 0.532467219952137
1 -0.47199677832487197 1.7789987291209926
-1 0.08338977418316285 -2.4916527123539307
1 2.754145020387777 -0.29757581454332893
-1 0.46482068498794193 -1.080633076531342
-1 -2.9045702413936207 -2.1364915929977295
1 2.5383625436616795 0.46682149529212813
-1 -2.3527706334284613 -2.5937495542178377
-1 -2.895599880453644 2.7072870873952697
1 1.511260150195593 1.584753755339829
-1 -2.656745784765029 -2.922434090663189
-1 1.3430911836970179 -1.7821277576196384
